"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ingredients_url","Answer.command","Approve","Reject"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3FUI0JHJPXZJ43YVW5ES7UYLZBY33M","A2BLQ1GVEHJR8T","Approved","Tue Jan 20 19:23:46 GMT 2015","Tue Jan 20 19:35:56 GMT 2015","Wed Jan 21 03:35:56 GMT 2015","2015/01/21 03:38:46 +0000","","","730","100% (2/2)","100% (2/2)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Hand me the chickpeas.|Please hand me the bag of chickpeas.|Now hand me the parsley.|Please hand me the green parsley from the left side of the cutting board.|Hand me the cilantro please.|Hand me the celantro on the right side of the cutting board.|Give me the garlic.|Please give me the fresh garlic, which is lying on the cutting board.|Hand me the coriander powder.|Hand me coriander powder, which is next to the pepper grinder.|Hand me the cumin.|No, the cumin is in the little dish next to the lemon; please hand it to me.|Give me the black pepper.|Give me the black pepper in the wooden grinder.|Hand me the paprika.|Please hand me the bowl  of paprika on the right.|Give me the salt.|Please give me the salt shaker, next to the pepper mill.|Hand me the lemon.|Hand me the fresh lemon on the cutting board.|Give me the olive oil.|Please give me the bottle of olive oil standing on the counter.|Now, hand me the sesame seeds, please.|Hand me the dish of sesame seeds behind the paprika."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3GD6L00D3SYOGMSQFJ5OF0SU1I1M1T","A30ZXZT1EVLB0T","Approved","Tue Jan 20 18:32:13 GMT 2015","Tue Jan 20 18:42:10 GMT 2015","Wed Jan 21 02:42:10 GMT 2015","2015/01/21 02:43:46 +0000","","","597","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Please hand me the chickpeas.|Give me the cup of dried chickpeas on the right side of the table.|Please hand me the parsley.|Give me the parsley on the white cutting board on the left.|Please hand me the cilantro.|Give me the cilantro on the wooden cutting board on the right.|Please hand me the garlic.|Give me the garlic toward the center of the table, next to the lemon.|Please give me the coriander powder.|Give me the coriander powder near the back.|Hand me the cumin.|The cumin is to the right.|Give me the black pepper.|The black pepper is in the back, next to the salt.|Please hand me the paprika.|The paprika is in a container to the right.|Hand me the salt.|Please give me the salt in the back between the olive oil and the pepper.|Please give me the lemon.|Give me the lemon in the center behind the cutting boards.|Please hand me the olive oil.|Give me the olive oil in the back to the left.|Please give me the sesame seeds.|Give me the sesame seeds in a cup on the right."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3I7DHKZYGN1HYU1SUJ3NN0L2GXU5FN","A3USS4O0RQZ37K","Approved","Tue Jan 20 18:27:19 GMT 2015","Tue Jan 20 18:34:17 GMT 2015","Wed Jan 21 02:34:17 GMT 2015","2015/01/21 02:38:46 +0000","","","418","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Can you hand me the chick peas?|Sorry, can you hand me the garbanzo beans?|Can you give me the parsley?|Can you pass me the parsley. It is on the white cutting board. |Next, I need the cilantro, please.|The cilantro. It is on the wooden cutting board.|Can you hand me the garlic?|Please pass me the garlic. It is to the left of the lemon.|Can you pass me the coriander powder?|It is the silver tin marked coriander powder. |Can you hand me the cumin?|No it is on the right.|Can I have the black pepper.|The black pepper is in the wooden pepper grinder. |Can you pass me the paprkia?|The paprika is in the right most tin.|Can you pass me the salt?|The salt is between the olive oil and pepper. |Can I have the lemon now?|The lemon. It is above the cutting boards.|Can you hand me the olive oil?|The olive oil is the large bottle on the left.|Can you pass me the sesame seeds.|The sesame seeds are in the smallest shaker on the right."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3JJVG1YBEBYRLDPCPHHR4AUH1Z25B5","A3774HPOUKYTX7","Approved","Tue Jan 20 18:55:15 GMT 2015","Tue Jan 20 19:03:48 GMT 2015","Wed Jan 21 03:03:48 GMT 2015","2015/01/21 03:08:47 +0000","","","513","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Soak 1 cup peasin lots of water|The peas.|Cut up 1 cup of parsley|The Parsley. Cut it up.|Cut up 1/2 cup of cilantro|Cut up 1/2 cup of cilantro|Chop the garlic cloves up.|The garlic. Cut it up.|Add the coriander powder.|In the metal tin. The brown stuff.|Add cumin|No. on the right|Add the pepper|The brown grinder.|Add the paprika.|The paprika. The bright red stuff.|Add the salt|The kosher salt.|Squeeze the lemon|The lemon|Pour in the olive oil|The oil.|Add the sesame seeds|The sesame seeds, They look big."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3KGTPGBS6XMEIFFV7PWOBTJT6AI2UI","AVMIXXCHPD291","Approved","Tue Jan 20 18:27:37 GMT 2015","Tue Jan 20 18:35:09 GMT 2015","Wed Jan 21 02:35:09 GMT 2015","2015/01/21 02:38:47 +0000","","","452","100% (7/7)","100% (7/7)","100% (7/7)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Pass me the chickpeas, please. |Please hand me the chickpeas, in the bag there in the middle. |Please pass me the parsley.|Could you please hand me the green parsley there on your left. |Could you please pass me the cilantro?|Please hand me the bunch of cilantro on the cutting board on the right. |Hand me the garlic. |Please pass me the cloves of garlic between the parsley and the lemon. |Could you hand me the coriander powder?|Please pass the coriander there in the top metal jar right next to the chickpeas|Pass the cumin please. |No, please pass me the cumin in the metal jar right next to the lemon. |Hand me the black pepper. |Can you please get the black pepper in the wooden shaker there in the back?|Could I get the paprika please?|Please hand me the jar of bright red paprika, all the way on the right. |Could I get the salt?|Please pass me the salt in the blue shaker in the back. |Now can I have the lemon?|Please pass me the yellow lemon, there in the middle. |Pass the olive oil, please. |Could you hand me the big bottle of olive oil there on the left?|Pass me the sesame seeds, please. |Could you hand me the bottle of sesame seeds there on the back right?"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3KGTPGBS6XMEIFFV7PWOBTJT6APU2H","A35OLDOCJQBO38","Approved","Tue Jan 20 19:56:45 GMT 2015","Tue Jan 20 20:19:06 GMT 2015","Wed Jan 21 04:19:06 GMT 2015","2015/01/21 04:23:46 +0000","","","1341","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","please hand me the Chickpeas?|Please get the chickpeas on the table, its inside the orange plastic bag.|May you please hand me the Parsley?|Please get the Parsley on the cutting board|Please grab me the Cilantro.|Hand me the cilantro on the table next to the parsley|Please hand me the garlic.|May you grab the garlic that is right next to the lemon.|Can you please grab me the coriander powder?|The coriander powder is in the silver container next to the lemon.|Please grab the cumin on the table.|The cumin is in the silver container by the toasted sesame seeds.|Can you please grab me the black pepper?|The black pepper is in an auburn bottle next to the salt.|Can you please grab me the paprika?|The paprika is the red powder in the silver container.|Can you please grab me the salt?|Can you grab me the ""Morton Kosher Salt"", it is right next to the Olive Oil.|Can you grab me the lemon please.|The lemon is yellow, and is right next to the chopped garlic.|Can you please get me the olive oil?|The olive oil is the largest bottle there on the table, right next to the salt.|Can you grab me the sesame seeds please?|The sesame seeds, the one labled ""sun luck"", right next to the pepper."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3KOPY89HM83UPH0KZQ6FN1FAV8L3JZ","AYXIDCIGUA037","Approved","Tue Jan 20 19:41:19 GMT 2015","Tue Jan 20 19:48:26 GMT 2015","Wed Jan 21 03:48:26 GMT 2015","2015/01/21 03:48:46 +0000","","","427","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","please hand me the chick peas.|please hand me the container of chick peas on the right side.|Please hand me the parsley.|Please hand me the bunch of parsely on the left.|Please give me the cilantro.|please hand me the cup of cilantro on the right.|Please hand me the garlic.|Please hand me the container of garlic on the right side.|Please give me the coriander powder.|Please hand me the tin of coriander powder on the right.|Please hand me the cumin.|No, the cumin is on the right.|Please hand me the blakc pepper.|Please hand me the wooden grinder.|Please give me the paprkia.|The paprika in the metal canister on the right.|Could I please have the salt?|The salt, in the blue container labelled salt.|Please give me the lemon.|The lemon...the round yellow fruit.|Please hand me the olive oil.|The bottle of olive oil is on the left.|Please hand me the sesame seeds.|The sesame seeds in the container on the right."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3M1CVSFP606BVP3I3V5Y7A52FD4AQS","A251C41CYHY65Q","Approved","Tue Jan 20 18:26:53 GMT 2015","Tue Jan 20 18:32:46 GMT 2015","Wed Jan 21 02:32:46 GMT 2015","2015/01/21 02:33:46 +0000","","","353","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Please give me the chickpeas.|The dried chickpeas, in the bag on the counter.|Please hand me the bunch of parsley.|Please give me the parsley, it's the bunch of green leaves on the left, on the white cutting board.|Please give me the cilantro.|Please give me the cilantro, it's the bunch of green leaves on the right, on the wood cutting board.|Please hand me the garlic.|Please give me the garlic, there's a head of it next to the parsley, on the counter.|Please give me the coriander powder.|Hand me the coriander powder, it's the brown powder in the metal container.|Please hand me the cumin.|Hand me the cumin, it's the other brown powder in the metal container.|Please give me the black pepper.|Hand me the brown pepper mill on the counter, that is where the black pepper is.|Please hand me the paprika.|Hand me the paprika, it's the red powder in the metal container on the counter.|Please hand me the sault.|Please hand me the container of Morton's salt on the counter, it's the blue one.|Please hand me the lemon.|Give me the lemon, it's next to the spices on the counter.|Please give me that olive oil.|Hand me the dark green bottle next to the chickpeas, that is the olive oil.|Please hand me the sesame seeds.|Hand me that short plastic container with the black top, next to the pepper mill- those are the sesame seeds."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3NG53N1RLVKCCP9O6K6VBE9XKTI8PV","A2YBZFSUD5OP7W","Approved","Tue Jan 20 18:29:57 GMT 2015","Tue Jan 20 18:35:01 GMT 2015","Wed Jan 21 02:35:01 GMT 2015","2015/01/21 02:38:46 +0000","","","304","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","hand me the chickpeas|please give me the chickpeas, next to the lemon|hand me the parsley|please give me the parsley, next to the cutting board|give me the cilantro|please hand me the cilantro, it's on the cutting board|please give me the garlic|hand me the garlic, it's next to the pepper grinder|give me the coriander|hand me the coriander powder, it's next to the salt|give me the cumin|please hand me the cumin, it's next to the coriander|hand me the black pepper|give me the black pepper please, it's next to the salt|i need the paprika|please hand me the paprika, it's next to the cumin|i need the salt|please hand me the salt, it's next to the pepper and olive oil|hand me the lemon please|give me the lemon, it's next to the parsley and cilantro|hand me the olive oil|please give me the bottle of oil, it's next to the salt|can i have the sesame seeds|please hand me the sesame seeds, they are next to the chickpeas"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3NPFYT4IZC5WEDHXB9S0X4CYAB3XGN","A1OXHIJ79K3D2E","Approved","Tue Jan 20 18:27:01 GMT 2015","Tue Jan 20 18:33:54 GMT 2015","Wed Jan 21 02:33:54 GMT 2015","2015/01/21 02:38:46 +0000","","","413","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Please hand me the cup of raw dried chickpeas.|The raw dried chickpeas, please hand them to me if you would.|Now, please hand me a cup of the parsley.|One cup of the parsley, please.|I need a 1/2 a cup of cilantro leaves.|The cilantro leaves there towards the front. I need 1/2 a cup of them.|Can you hand me a couple of garlic cloves?|The ones that look like mini onions? Could please hand me a couple of those?|Now I am going to need some coriander powder.|The yellow-ish powder towards the back.|No, I need a teaspoon of cumin.|It's on the left, yes.|The black pepper, please.|It's in that red bottle.|Please fetch me the paprika. |You know the red powder people put on devilled eggs? That||||||||"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3NS0A6KXC49LJ8HCCRGLUPS9IB9ZGU","A25SGBOJZLYBJO","Approved","Tue Jan 20 19:56:39 GMT 2015","Tue Jan 20 20:17:52 GMT 2015","Wed Jan 21 04:17:52 GMT 2015","2015/01/21 04:18:46 +0000","","","1273","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Could you pass the cup of raw dried chickpeas|Yes, the chickpeas are inside the refrigerator|Could you rinse the chickpeas|The chickpeas were soaked overnight, please rinse them.|Could you chop leaf parsley?|I need you to chop 1 cup of lear parsley.|Could you rinse and chop the cilantro|The cilantro is in the cupboard, could you rinse and chop 1/2 cup of cilantro?|Could you chop 3 cloves of garlic|Could you peel and chop 3 cloves of garlic|Could you pass 1 teaspoon of coriander and cummin?|Could you pass 1 teaspoon of coriander and cummin? They are in the cupboard.||||||||||||"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3PM8NZGV8YHNR2BBE5XCRIG0GYIXQO","A3ODG942FG22PJ","Approved","Tue Jan 20 19:24:24 GMT 2015","Tue Jan 20 20:19:08 GMT 2015","Wed Jan 21 04:19:08 GMT 2015","2015/01/21 04:23:46 +0000","","","3284","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Hand me the chickpeas.|Give me the chickpeas on the ride side of the counter.|Hand me the parsley.|Give me the parsley on the left side of the counter on the wood cutting board.|Hand me the cilantro.|Give me the cilantro on the right side of the counter on the wood cutting board.|Hand me the garlic.|Give me the garlic in the center of the counter next to the lemon.|Hand me the coriander powder.|The coriander powder is on the right of the counter, right of the lemon.|Hand me the cumin.|No, the cumin is on the right, to the right of the lemon.|Hand me the black pepper.|Give me the black pepper that is in the middle of the counter, near the top, to the right of the salt.|Give me the paprika.|Hand me the paprika that is on the right of the counter, on the right of the lemon.|Hand me the salt.|Give me the salt that is at the top of the counter to the right of the oil.|Hand me the lemon|Give me the lemon that is in the center of the counter in between the parsley and cilantro.|Hand me the olive oil.|Give me the olive oil at the upper left of the counter.|Hand me the sesame seeds.|Give me the sesame seeds that are on the right of the counter, right of the lemon."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3QHK8ZVMIMJ5N2SXH4XYLZQENP2BLZ","A35KO5LPASBFI9","Approved","Tue Jan 20 18:48:08 GMT 2015","Tue Jan 20 19:02:33 GMT 2015","Wed Jan 21 03:02:33 GMT 2015","2015/01/21 03:03:46 +0000","","","865","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Can you pass me the chickpeas?|Can you pass me the chickpeas?|Will you give me the parsley?|Will you please give me the parsley?|Pass me the cilantro, please.|Pass me the cilantro, please.|Hand me the garlic.|The garlic, it's next to the lemon. Hand it to me.|Please pass me the coriander powder.|Please pass me the coriander powder. It's in the pail.|Give me the cumin.|No, on the right side.|Pass me the black pepper.|It's in the wooden container.|Pass me the paprika.|In the pail, the red powder.|Pass me the salt.|In the blue bottle.|Pass me the lemon.|THE LEMON. THE BIG YELLOW FRUIT.|Pass me the olive oil.|Open your eyes. The big, giant bottle. It has OLIVE OIL written across it.|Pass me the sesame seeds, please.|Sesame seeds. Pass me the sesame seeds."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3QRYMNZ7FYIV7OPZT34YYL0PYR1NT2","A2MG1LLIKMGAMX","Approved","Tue Jan 20 18:30:04 GMT 2015","Tue Jan 20 18:37:53 GMT 2015","Wed Jan 21 02:37:53 GMT 2015","2015/01/21 02:38:47 +0000","","","469","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Hand me the chickpeas.|Give me the cup of pre-soaked chickpeas.|Pass the Parsley.|Hand me the parsley that is on the white cutting board on the left side of the table.|I need the cilantro.|||||||||||||||||||"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3R3YRB5GRF43NIAZK4P3HB2RIYAAUX","A2R6N8856ALI1","Approved","Tue Jan 20 18:30:22 GMT 2015","Tue Jan 20 18:34:34 GMT 2015","Wed Jan 21 02:34:34 GMT 2015","2015/01/21 02:38:46 +0000","","","252","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","please hand me the chickpeas |give me the garbanzo beans |please hand me the parsley|please hand me the fresh parsley |please hand me the cilantro|please hand me the fresh herb cilantro|please hand me the garlic|please hand me the bulb of garlic|please hand me the coriander powder|give me the dried herd coriander|please hand me the cumin|give me the dried herb cumin|please hnad me the pepper|could you give me the shaker of pepper|please hand me the paprika|can you give me the spice paprika|please hand me the salt|give me the salt shaker|please hand me the lemon|could you pass me the citrus fruit|please hand me the olive oil|could you give me the cooking oil in he glass |please hand me the sesame seeds |could you havd me the sesame seeds in the container"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3SBEHTYCWN4ZA9D26TE51UWNRUTIYA","AT0XOIMR637KW","Approved","Tue Jan 20 19:08:55 GMT 2015","Tue Jan 20 19:15:53 GMT 2015","Wed Jan 21 03:15:53 GMT 2015","2015/01/21 03:18:48 +0000","","","418","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Please hand me the chick peas.|The chickpeas are in a plastic bag in the middle.|Please hand me the parsley.|The green plant on the left.|Please hand me the cilantro.|The green plant on the right.|Please hand me the garlic.|There are two small cloves next to the lemon, that's what I need.|Please hand me the coriander powder.|It is the small bottle next to the pepper grinder.||||||||||||||"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3V0Z7YWSIY1EVU4VCF6T7FLCKHR2V7","A18GCJ9AMCXOX8","Approved","Tue Jan 20 18:27:54 GMT 2015","Tue Jan 20 18:35:22 GMT 2015","Wed Jan 21 02:35:22 GMT 2015","2015/01/21 02:38:47 +0000","","","448","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Hey, can I have the chickpeas?|The chickpeas? They are right next to the lemons.|Do you have the parsley?|The parsley, the green leafy stuff on the left.|Where is the cilantro?|Do you have the cilantro, its to your right at the front.|Can I have the garlic please?|The garlic, just next to the lemons.|Can I please have the coriander powder?|Just to the right of the lemons!|Hey, I need the cumin please?|No sorry, it's just to the right of the lemons.|Can I have the black pepper?|The black pepper is right next to the kosher salt.|Do you have the paprika I can use?|The paprika is in a jar near the lemon I think!|Could you hand me the salt please?|Blue container at the back labeled ""Kosher Salt""!|Can you give me the lemon please?|The lemon! Right in the middle.|Do you have the olive oil?|The olive oil, its on the back at the left?|Can you hand me the sesame seeds please?|The sesame seeds, they're on the back to your right!"
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3WYGZ5XF3WGTKIRH7Q7SWONZ2DISKD","A1UTBDKOQ2MKUD","Approved","Tue Jan 20 18:28:29 GMT 2015","Tue Jan 20 18:34:50 GMT 2015","Wed Jan 21 02:34:50 GMT 2015","2015/01/21 02:38:46 +0000","","","381","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","Please hand me the chickpeas|The chickpeas on the right side of most of the ingredients.|Please hand me the parsley|The parsley that is in the front left side.|Please hand me the cilantro.|The ciltranto that is on the front right side.|Please hand me the garlic.|The garlic that is behind the parsley and to the left of the lemon.|Please hand me the coriander powder.|The coriander powder that is in the back row of all the ingredients.|Please hand me the cumin.|The cumin that is near the right side of all the ingredients.|Please hand me the black pepper.|The black pepper is located in the right side of ingredients where all the seasoning is.|Please hand me the paprika.|The paprika is located towards the right side of the rest of the ingredients.|Please hand me the salt.|The salt is in the blue can in the back row of the ingredients. |Please hand me the lemon|The lemon is behind the cilantro and to the right of the garlic.|Please hand me the olive oil.|The olive oil is the big bottle to the left in the back row.|Please hand me the sesame seeds.|The sesame seeds are in the back row of ingredients on the right side."
"3K1H3NEY7L0FTNEMU7MMEDDNIE9GD7","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:26:03 GMT 2015","30","BatchId:1794171;","3600","28800","Thu Jan 22 18:26:03 GMT 2015","","","3Z7EFSHGN9FJX11S9NWH7DRJCJBXCD","A224B7BAQ0MZSN","Approved","Tue Jan 20 18:26:33 GMT 2015","Tue Jan 20 18:38:40 GMT 2015","Wed Jan 21 02:38:40 GMT 2015","2015/01/21 02:38:47 +0000","","","727","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/falafel/falafel.png","""Please hand me the chickpeas.""|""Give me the chickpeas please - the garbanzo beans that are in the bag on the counter.""|""Could you hand me the parsley?""|""Please hand me the parsley, the curly-leafed green that is on the white cutting board.""|""Could you give me the cilantro please?""|""The cilantro, the green herb with flat leaves on the wooden cutting board - could you please hand it to me?""|""Could I get the garlic, please?""|""Could you hand me the cloves of garlic next to the lemon on the counter?""|""Please give me the coriander.""|""The coriander - it's the dark brown spice in the measuring cup behind the others; could you give it to me please?""|""Could you hand me the cumin?""|""Could I have the cumin, the spice in the front measuring cup?""|""I need the black pepper, please.""|""Please hand me the wooden mill that has the black pepper in it.""|""Can you hand me the paprika?""|""I need the red spice on the far right, please; it's paprika.""|""Can I have the salt?""|""Could you hand me the blue tube of salt that's next to the pepper mill behind the other ingredients?""|""Please hand me the lemon.""|""Could you give me the lemon, the yellow round fruit in the middle of the rest of the ingredients?""|""Can I have the olive oil?""|""Would you get me the large bottle in the back of the ingredients, the olive oil?""|""All I need is the sesame seeds, please.""|""Please hand me the glass jar on the counter behind the other ingredients - it's filled with the sesame seeds."""
