"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ingredients_url","Answer.command","Approve","Reject"
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3B837J3LDOXF7M4CXAGPX09DX5BRS4","A2TVG2HLMKVMSL","Approved","Tue Jan 20 18:11:27 GMT 2015","Tue Jan 20 18:20:04 GMT 2015","Wed Jan 21 02:20:04 GMT 2015","2015/01/21 02:23:47 +0000","","","517","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Hand me the noodles please.|The two packs of Yokisoba Noodles.|Would you toss me the garlic?|I need the small white clove of garlic.|Now I need the ginger.|The brownish ginger root on the right.|Hand me the soy sauce.|The bottle of soy sauce with the green cap.|Now I need some brown sugar.|The plastic bag of brown sugar.|Could you give me some black pepper.|It is in the wooden pepper grinder.|Pass me the olive oil.|The olive oil is in the long cylinder shaped bottle.|Now I need the sesame oil.|The plastic bottle of sesame oil with the yellow cap.|Pass me the onion.|The large white onion on the left.|I need some celery.|It is the long green vegetable.|Pass me the cabbage.|The large green ball of cabbage."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3BC8WZX3V3X3674ZILGK7Q4HB3SRRG","A3BY2WDCY8YLDE","Approved","Tue Jan 20 18:10:30 GMT 2015","Tue Jan 20 18:29:25 GMT 2015","Wed Jan 21 02:29:25 GMT 2015","2015/01/21 02:33:46 +0000","","","1135","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Can you pass me the two bags of noodles?|The noodles that are next to the onion.|Hand me the garlic on the end.|Can you please hand me the garlic to the right of the brown sugar?|Do you see the ginger?|It looks like a root. It should be in front of the brown sugar.|Can you pass me the soy sauce?|The soy sauce, its the bottle with the green label and top.|Can you grab the brown sugar?|There should be only one bag of brown sugar, in front of the soy sauce.|Please give me the pepper.|No, its on the right in the wooden bottle.|Do you see the olive oil?|It's the oblong bottle with a yellowish liquid inside.|Can I have the sesame oil please?|It's the bottle with the yellow top.|Can you hand me the onion?|It's all the way at the end, next to the noodles. |Can you hand me the celery? |The green stalks behind the noodles.|Can I have the cabbage?|It looks like a head of lettuce, to the left of the olive oil."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3DY4FPOOA1PVZELGR5LU8NTKW95RV9","A2W3QPD493MHEI","Approved","Tue Jan 20 18:11:34 GMT 2015","Tue Jan 20 18:16:42 GMT 2015","Wed Jan 21 02:16:42 GMT 2015","2015/01/21 02:18:46 +0000","","","308","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Give me the noodles.|Give me the noodle packets.|Hand me the garlic|Hand me the white bulb of garlic.|Hand me the ginger.|Give me the ginger root.|Please give me the soy sauce.|Please give me the soy sauce in the bottle with the green lid.|Hand me the brown sugar.|Hand me the brown sugar in the bag.|Hand me the pepper.|Hand me the pepper grinder.|Give me the olive oil.|Give me the tallest bottle.|Give me the sesame oil.|Give me the bottle with the yellow top.|Give me the onion.|Give me the big white onion ball.|Give me the celery.|Give me the green long celery stalks.|Give me the cabbage.|Give me the big green head of cabbage."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3DZQRBDBSLGNOKJAMKFTF26XRRVS31","A2131NUJ7Y8NGZ","Approved","Tue Jan 20 18:13:31 GMT 2015","Tue Jan 20 18:20:25 GMT 2015","Wed Jan 21 02:20:25 GMT 2015","2015/01/21 02:23:47 +0000","","","414","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Please hand me the noodles.  |Hand me the noodles in the two orange packages.|Hand me the garlic.|Hand me the garlic, sitting in front of the pepper mill.|Hand me the ginger.|Hand me the ginger, on the front of the table.|Please hand mw the soy sauce.|Hand me the soy sauce, in the green bottle.|Hand me the brown sugar.|Hand me the brown sugar, in front of the bottles.|Please hand me the pepper.|Hand me the pepper, in the brown pepper mill.|Hand me the olive oil, please.|Please hand me the oil in the tall bottle.|Please hand me the sesame oil.|Hand me the oil, beside the pepper mill with the yellow lid.|Please hand me the onion.|Hand me the onion on the far left of the table.|Hand me the celery.|Please hand me the celery, behind the rest of the ingredients.|Please hand me the cabbage.|Hand me the cabbage, on the back of the table."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3EKVH9QMEY5S1D49LU6Z1TF5KAM2D7","A2VE5IV9OD2SK1","Approved","Tue Jan 20 18:11:04 GMT 2015","Tue Jan 20 18:18:48 GMT 2015","Wed Jan 21 02:18:48 GMT 2015","2015/01/21 02:23:47 +0000","","","464","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Could you hand me the noodles?|The noodles are in the two orange bags.|Pass the garlic please.|The white bunch on the right is the garlic.|Could you pass the ginger?|The brown sticks are the ginger.|Could I have the soy sauce?|The bottle with the brown liquid is the soy sauce.|Please pass the brown sugar.|The brown sugar is in the bag next to the garlic and ginger.|Could I have the black pepper?|It's in the shaker, I believe.|Please pass the olive oil.|The olive oil is in the bottle on the left.|I need the sesame oil.|The sesame is the bottle next to the shaker.|Could you pass the onion?|The white vegetable on the left is the onion.|I need the celery, please.|The celery is the bunch of green sticks behind the noodles.|Could you pass the cabbage?|The cabbage is next to the olive oil and looks similar to lettuce."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3F0BG9B9MPO2LPW6N2A8A56EDEE7Y0","A1ONILGBGJ8Y5K","Approved","Tue Jan 20 18:12:30 GMT 2015","Tue Jan 20 18:20:44 GMT 2015","Wed Jan 21 02:20:44 GMT 2015","2015/01/21 02:23:47 +0000","","","494","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","First we need noodles.|Yakisoba noodles, please.|Now the garlic.|3 or 4 cloves of garlic, please.|We need ginger.|I'm sorry, the ginger root please.|A little soy sauce is needed.|The bottle of soy sauce, please.|Now we need brown sugar.|The bag of brown sugar, please.|Now some fresh ground pepper.|The pepper grinder on the right, please.|We'll need a teaspoon of olive oil.|It's in the bottle next to the cabbage.|And sesame oil.|Sesame oil. In the bottle near the pepper.|Hand me the onion please.|The onion on the left.|We'll need celery.|The celery stalk in the back, please.|Finally, we'll need cabbage.|The head of cabbage right in the middle, please."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3JCG6DTRV3R3I5AZSR2KXAK7JVPQQE","A1QB42OYEG1553","Approved","Tue Jan 20 18:35:58 GMT 2015","Tue Jan 20 18:45:41 GMT 2015","Wed Jan 21 02:45:41 GMT 2015","2015/01/21 02:48:46 +0000","","","583","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Hand me that bag of noodles.|Give me that orange bag of noodles that is next to the onion.|Pass me that garlic.|Give me that clove of garlic sitting by the pepper. |Hand me the ginger.|Give me that piece of ginger sitting next to the garlic and beside the brown bag|Please pass me the soy sauce.|Hand me the green bottle of soy sauce, it's the middle bottle.|Hand me the brown sugar.|Give me the bag of brown sugar, it's the brown bag sitting next to the orange bag of noodles.|Pass the pepper, please.|Hand me the brown pepper grinder sitting next to the bottles.|Give me the olive oil.|Pass me the bottle of olive oil, it's the big bottle with green liquid.|Hand me the sesame oil.|Give me the sesame oil. it's the middle bottle, the one with the yellow top.|Give me the onion.|Pass me the onion, it's white and sitting next to the bag of noodles.|Hand me the celery.|Give me the celery, it's green and sitting behind the noodles.|Pass me the cabbage.|Hand me the cabbage, it's sitting behind the brown sugar bag next to the olive oil bottle."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3KKG4CDWKIZQ116FDSKL8CTDD3249N","A2OO4PG3LBLP5I","Approved","Tue Jan 20 18:11:45 GMT 2015","Tue Jan 20 19:04:37 GMT 2015","Wed Jan 21 03:04:37 GMT 2015","2015/01/21 03:08:47 +0000","","","3172","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Please hand me the noodles.|Pass me the 2 bags of noodles in orange bag right in between the onion and the cabbage.|Please hand me the garlic.|Pass me the white garlic clove on the counter in between pepper shaker and ginger.|Please hand me the ginger.|Pass me the beige ginger on the counter, that is right in between the bag of brown sugar and garlic clove.|Please hand me the soy sauce.|Hand me the bottle of soy sauce with green top, right in between the bottle of olive and sesame oil.|Please pass me the brown sugar.|Hand me the bag of brown sugar located on the counter in brown bag right in front of the ginger.|Please pass me the black pepper.|Pass me the black pepper shaker on the counter in brown wooden container, right in front of the white clove of garlic.|Pass me the olive oil.|Please hand me the bottle of olive oil that is right next to the green capped bottle of sesame oil.|Please hand me the sesame oil.|Pass me the bottle of sesame oil that is on the counter with yellow cap, right in between the soy sauce and black pepper shaker.|Please hand me the onion.|Please pass me the big white onion on the counter located right next to the 2 orange bags of noodles.|Please pass me the celery.|Hand me the green celery that is on the counter, right in front of the white onion, orange bag of noodles and green cabbage.|Pass me the cabbage please.|Hand me the green cabbage that is right in between the 2 orange bags of noodles and brown bag of brown sugar."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3M68NM076H8AKO6FQXDMWVDLFGE6RX","A357X6NIBOTHH0","Approved","Tue Jan 20 18:10:45 GMT 2015","Tue Jan 20 18:22:45 GMT 2015","Wed Jan 21 02:22:45 GMT 2015","2015/01/21 02:23:47 +0000","","","720","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Hand me the noodles please?|Hand me the noodles, in the orange package?|Hand me the garlic please?|Hand me the garlic beside the pepper grinder?|Pass the ginger please?|Hand me the ginger, in front of the brown sugar?|Pass the soy sauce please?|The soy sauce is in the green bottle, can you hand it to me?|Pass the brown sugar please?|Pass the brown sugar, beside the noodles?|Can you hand me the pepper?|Can you hand me the pepper in the wooden grinder?|Pass the olive oil please?|Pass the olive oil, beside the soy sauce?|Pass me the sesame oil?|Pass me the sesame oil; the bottle has a yellow lid.|Pass me the onion please.|Pass me the onion, to the left of the noodles.|Pass the celery please?|Pass the celery; it's behind the noodles.|Pass me the cabbage?|Pass me the cabbage; it's beside the celery."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3MAOD8E57QB2O5YJYD5VNOLVBNOXNU","A2JQTK2ARSX01R","Approved","Tue Jan 20 18:13:39 GMT 2015","Tue Jan 20 18:18:19 GMT 2015","Wed Jan 21 02:18:19 GMT 2015","2015/01/21 02:18:46 +0000","","","280","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Can you hand me the noodles?|The noodles in the orange package.|Please give me the garlic.|It's on the right side of the table by the ginger.|Please hand me the ginger.|The ginger. It's next to the garlic on the right side.|Can I please have the soy sauce?|The liquid in the green labeled bottle.|Please give me the brown sugar.|It's in the front in a brown wrapper.|Can you pass the black pepper?|No, it's all the way on the right.|Please give me the olive oil.|It's in the clear bottle next to the soy sauce.|Can you pass the sesame oil?|It's next to the soy sauce with the yellow lid.|Please hand me the onion.|It's the white vegetable on the left.|Please pass the celery.|The celery. It's the long green vegetable.|Please hand me the cabbage.|It's the green vegetable next to the olive oil."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3NJM2BJS4W7EOSZ1NWM0D05GAK1PCG","A3HV3LXW29N30Q","Approved","Tue Jan 20 18:10:49 GMT 2015","Tue Jan 20 18:19:19 GMT 2015","Wed Jan 21 02:19:19 GMT 2015","2015/01/21 02:23:47 +0000","","","510","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Hand me the noodles please.|Give me the yakisoba noodles.|Please give me the garlic.|I need a head of garlic so I can get some cloves.|Now can you give me the ginger.|The ginger is in the veggie drawer of the fridge.|Please give me the soy sauce.|You can find it next to the condiments.|Can you hand me the brown sugar?|Its in the cupboard behind the flour.|Can you give me the black pepper?|Its in the bottom row of the spice rack.|Can you hand me the olive oil?|It's in the lazy susan behind the canola oil.|Bring the sesame oil please.|It's right next to the olive oil.|Hand me an onion please.|Its in the cupboard, in a box next to the potato box.|Bring the celery.|Its the long green stalks in the veggie drawer|Grab the cabbage please.|Its in the veggie drawer next to the lettuce."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3NOKK93PR19POZUPA9CK9C6FHPCEED","A1QTQISKEHWSKZ","Approved","Tue Jan 20 18:10:50 GMT 2015","Tue Jan 20 18:21:34 GMT 2015","Wed Jan 21 02:21:34 GMT 2015","2015/01/21 02:23:47 +0000","","","644","100% (2/2)","100% (2/2)","100% (2/2)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Please hand me the noodles.|Hand me the noodles which are to the left of the cabbage.|Hand me the garlic.|Please give me the garlic, which is to the left of the salt shaker.|Hand me the ginger.|Please hand me the ginger, which is next to the garlic.|Please hand me the soy sauce.|Hand me the soy sauce which is behind the sugar.|Hand me the brown sugar.|Please give me the brown sugar which is behind the ginger.|Please hand me the black pepper.|Please give me the black pepper which is behind the garlic.|Please give me the olive oil.|Hand me the olive oil, which is to the right of the cabbage.|Hand me the sesame oil.|Please give me the sesame oil which is to the left of the black pepper.|Please hand me the onion.|Give me the onion which is to the left of the noodles.|Please hand me the celery.|Please give me the celery which is behind the brown sugar.|Give me the cabbage.|Please pass me the cabbage, which is behind the brown sugar."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3PIWWX1FJJ75AV292BY238WZR54JJO","A3RIBFIB7C8D20","Approved","Tue Jan 20 18:11:19 GMT 2015","Tue Jan 20 18:27:50 GMT 2015","Wed Jan 21 02:27:50 GMT 2015","2015/01/21 02:28:46 +0000","","","991","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Hand me the noodles please.|Give me the noodles that are right of the garlic.|Hand me the garlic please.|Hand me the garlic that is on the far left of the table.|Hand me the ginger.|Hand me the ginger that is on the right side of the table.|Hand me the soy sauce.|Hand me the soy sauce that is next to the bottle with a green top.|Hand me the brown sugar.|Hand me the brown sugar that is on the right of the table.|Hand me the black pepper.|Hand me the black pepper that is on the right side of the table next to the bottles.|Hand me the olive oil.|Hand me the olive oil that is on the right of the table in one of the bottles.|Hand me the sesame oil.|Hand me the sesame oil that is on the right side of the table|Hand me the onion|Hand me the onion that is in the far left of the table|Hand me the celery|Hand me the celery that is right behind the onion|Hand me the cabbage|Hand me the cabbage that is to the left of the bottles"
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3UJ1CZ6IZHQQ2Z6E033MUZ4H5NMS5R","A1BI3WXOR5CTHQ","Approved","Tue Jan 20 18:13:53 GMT 2015","Tue Jan 20 18:46:50 GMT 2015","Wed Jan 21 02:46:50 GMT 2015","2015/01/21 02:48:46 +0000","","","1977","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Please pass the shredded cabbage|The one at the middle|Hand me the garlic at the front side of the table|At the front side|Give me the ginger placed on the table|Ginger please|Will you please pass me the soy sauce|Pass me the soy sauce on the table|Pass me the brown sugar situated on the table|On the left side|Hand me the black pepper on the table|The ingredient on the left side of the table|Give me the olive oil placed in the middle of the table|The olive oil in the middle of the table|Hand me the toasted sesame oil|Toasted sesame oil|Hand me the onion on the left side of the table|On the very left side of the table|Please pass me the celery|Hand me the celery on the table|Give me the cabbage in the middle of the table|In the middle of the table"
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3WEV0KO0OMTL6CL7F9L5SBS9I4LDSL","A7CYU79YGRVQ8","Approved","Tue Jan 20 18:15:20 GMT 2015","Tue Jan 20 18:58:29 GMT 2015","Wed Jan 21 02:58:29 GMT 2015","2015/01/21 02:58:46 +0000","","","2589","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Will you hand me the noodles?|Can you hand me the noodles next to the onion?|Can you get me the garlic?|Get me the garlic that's next to the pepper please.|Hand me the ginger, please.|Will you get me the ginger root? It's next to the garlic and brown sugar.|Can you get the soy sauce?|Give me the soy sauce behind the brown sugar.|Get me the brown sugar please.|Will you get me the bag of brown sugar in front of the cabbage.|Will you get me the black pepper.|Get the black pepper grinder for me please.|Get the olive oil for me.|Will you get the tall bottle of olive oil please?|Give me the sesame oil.|The sesame oil next to the pepper and the soy sauce|Hand me the onion please.|Grab the big white onion for me please.|Grab the celery for me.|Hand me the celery please its behind the noodles.|Can you hand me the cabbage.|Grab the head of green cabbage for me please."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3WSELTNVR33ON5VAKZZTCFGPZK2AT5","A1F63RK1PMJS5Y","Approved","Tue Jan 20 18:13:57 GMT 2015","Tue Jan 20 18:20:20 GMT 2015","Wed Jan 21 02:20:20 GMT 2015","2015/01/21 02:23:47 +0000","","","383","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Please pass me the Noodles|please pass the Noodles in the orange package|Please pass me the garlic|Please pass the small white bulbs of garlic|can you pass me the ginger|please pass me the ginger, the brown root looking thing.|Please pass me the Soy Sauce|Please pass me the green bottle of soy sauce|please pass me the brown sugar|please pass me the brown bag with the brown sugar|Please pass me the black pepper|Please pass me the wooden pepper mill|please pass me the olive oil|Please pass me the glass vase full of olive oil|please pass me the sesame oil|please pass me the sessame oil from the bottle with the yellow cap|Please pass me the onion|please pass me the white onion on the left|please pass me the celery|please pass me the long green celery in the back|please pass me the cabbage|please pass the green ball of cabbage"
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3XIQGXAUMC9DLK6WI6O6RRZ5B8K7XU","A2A4MCD6TG88ZB","Approved","Tue Jan 20 18:13:26 GMT 2015","Tue Jan 20 18:32:22 GMT 2015","Wed Jan 21 02:32:22 GMT 2015","2015/01/21 02:33:46 +0000","","","1136","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Could you please give me 3-4 cloves of Garlic|3-4 cloves of Garlic|Could you please give me soy sauce|the soy sauce|Now I need Brown Sugar and black pepper|Now I need Brown Sugar and black pepper|Ok, now I need celery |celery please|Could you give me onion|I need onion now|Ready for cabbage now|Cabbage please|Now it's time for the yakisoba noodles, remove the sauce mix please|No, the Yokisoba Noodles are in the refrigerator|Now I'm ready for the olive oil and toasted seasame oil|The olive oil and sesame oil|OK the onion and celery that i cut earlier, give that to me now	|The cut onion and clery|Ready now for the shredded cabbage|I need the shredded cabbage|OK All done|Now we are finished"
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3Y54SXRO1LM82E98Q4GKCGSJ6NTUT0","AO63KMU3PGNJA","Approved","Tue Jan 20 18:13:30 GMT 2015","Tue Jan 20 18:32:38 GMT 2015","Wed Jan 21 02:32:38 GMT 2015","2015/01/21 02:33:46 +0000","","","1148","100% (1/1)","100% (1/1)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Please give me both packs of noodles.|Hand me the two stacked bags of noodles next to the onion.|Please pass me the garlic.|Hand me the head of garlic beside the pepper shaker..|Please give me the ginger.|I'd like the ginger root - it's chunky and tan in color.|Pass me the bottle of soy sauce.|Hand me the bottle of soy sauce; the soy sauce is a dark brown liquid and the cap is green.|Please hand me the brown sugar.|Give me the bag of brown sugar beside the ginger and garlic.|Please pass me the black pepper.|Hand me the black pepper on the right side of the table.|Please give me the olive oil.|Pass me the olive oil; it's in the tallest bottle.|Give me the bottle of sesame oil.|Hand me the bottle of sesame oil with the yellow cap.|Hand me the onion.|Please give me the round white onion to the left of the noodles.|Please hand me the celery.|Give me the long green celery stalks at the back of the table.|Pass me the head of cabbage.|Hand me the cabbage, the largest round vegetable on the table."
"39KMGHJ4RZBOJZ274T9OEE6OH8B00V","3SICSBU6ZYMBX7FAF6TVEV0PDK5P0F","Cooking with Assistance","Write a command to ask a person to hand you an ingredient","image, cooking, command, assistance","$1.00","Tue Jan 20 18:09:52 GMT 2015","30","BatchId:1794152;","3600","28800","Thu Jan 22 18:09:52 GMT 2015","","","3YJ6NA41JBH1W657XO3M04IB04AJPO","AIUKV0KVALMY6","Approved","Tue Jan 20 18:12:11 GMT 2015","Tue Jan 20 18:17:47 GMT 2015","Wed Jan 21 02:17:47 GMT 2015","2015/01/21 02:18:46 +0000","","","336","100% (2/2)","100% (2/2)","100% (1/1)","http://cs.brown.edu/~dwhitney/recipe_scenes/chow_mein/chow_mein.png","Could you hand me the noodles?|The noodles are between the cabbage and onion.|Could you pass me the garlic?|The garlic, that is to the left of the noodles.|Could you pass me the ginger?|The ginger that is in front of the garlic.|Can you pass the soy sauce?|It is in the middle of the sesame and olive oil.|Can you pass me the brown sugar?|It is to the right of the noodles.|Could you pass me the black pepper?|It is to the right of the sesame oil.|Could you pass me the olive oil?|It is next to the cabbage.|Can you pass me the sesame oil?|It is next to the pepper.|Could you pass the onion?|It is in front of the celery.|Could you pass the celery?|It is behind the onion.|Can you pass the cabbage?|It is to the right of the noodles."
